,Unnamed: 0,pclass,survived,name,gender,age,sibsp,parch,fare,embarked
957,957,3,0,"Lefebre, Miss. Mathilde",female,29.8811345124283,3,1,25.47,S
958,958,3,0,"Lefebre, Mrs. Frank (Frances)",female,29.8811345124283,0,4,25.47,S
959,959,3,0,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,7.93,S
960,960,3,0,"Lemberopolous, Mr. Peter L",male,34.5,0,0,6.44,C
961,961,3,0,"Lennon, Miss. Mary",female,29.8811345124283,1,0,15.5,Q
962,962,3,0,"Lennon, Mr. Denis",male,29.8811345124283,1,0,15.5,Q
963,963,3,0,"Leonard, Mr. Lionel",male,36.0,0,0,0.0,S
964,964,3,0,"Lester, Mr. James",male,39.0,0,0,24.15,S
965,965,3,0,"Lievens, Mr. Rene Aime",male,24.0,0,0,9.5,S
966,966,3,0,"Lindahl, Miss. Agda Thorilda Viktoria",female,25.0,0,0,7.78,S
967,967,3,0,"Lindblom, Miss. Augusta Charlotta",female,45.0,0,0,7.75,S
968,968,3,0,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,15.55,S
969,969,3,0,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0,1,0,15.55,S
970,970,3,1,"Lindqvist, Mr. Eino William",male,20.0,1,0,7.93,S
971,971,3,0,"Linehan, Mr. Michael",male,29.8811345124283,0,0,7.88,Q
972,972,3,0,"Ling, Mr. Lee",male,28.0,0,0,56.5,S
973,973,3,0,"Lithman, Mr. Simon",male,29.8811345124283,0,0,7.55,S
974,974,3,0,"Lobb, Mr. William Arthur",male,30.0,1,0,16.1,S
975,975,3,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,16.1,S
976,976,3,0,"Lockyer, Mr. Edward",male,29.8811345124283,0,0,7.88,S
977,977,3,0,"Lovell, Mr. John Hall (""Henry"")",male,20.5,0,0,7.25,S
978,978,3,1,"Lulic, Mr. Nikola",male,27.0,0,0,8.66,S
979,979,3,0,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,7.05,S
980,980,3,1,"Lundin, Miss. Olga Elida",female,23.0,0,0,7.85,S
981,981,3,1,"Lundstrom, Mr. Thure Edvin",male,32.0,0,0,7.58,S
982,982,3,0,"Lyntakoff, Mr. Stanko",male,29.8811345124283,0,0,7.9,S
983,983,3,0,"MacKay, Mr. George William",male,29.8811345124283,0,0,7.55,S
984,984,3,1,"Madigan, Miss. Margaret ""Maggie""",female,29.8811345124283,0,0,7.75,Q
985,985,3,1,"Madsen, Mr. Fridtjof Arne",male,24.0,0,0,7.14,S
986,986,3,0,"Maenpaa, Mr. Matti Alexanteri",male,22.0,0,0,7.13,S
987,987,3,0,"Mahon, Miss. Bridget Delia",female,29.8811345124283,0,0,7.88,Q
988,988,3,0,"Mahon, Mr. John",male,29.8811345124283,0,0,7.75,Q
989,989,3,0,"Maisner, Mr. Simon",male,29.8811345124283,0,0,8.05,S
990,990,3,0,"Makinen, Mr. Kalle Edvard",male,29.0,0,0,7.93,S
991,991,3,1,"Mamee, Mr. Hanna",male,29.8811345124283,0,0,7.23,C
992,992,3,0,"Mangan, Miss. Mary",female,30.5,0,0,7.75,Q
993,993,3,1,"Mannion, Miss. Margareth",female,29.8811345124283,0,0,7.74,Q
994,994,3,0,"Mardirosian, Mr. Sarkis",male,29.8811345124283,0,0,7.23,C
995,995,3,0,"Markoff, Mr. Marin",male,35.0,0,0,7.9,C
996,996,3,0,"Markun, Mr. Johann",male,33.0,0,0,7.9,S
997,997,3,1,"Masselmani, Mrs. Fatima",female,29.8811345124283,0,0,7.23,C
998,998,3,0,"Matinoff, Mr. Nicola",male,29.8811345124283,0,0,7.9,C
999,999,3,1,"McCarthy, Miss. Catherine ""Katie""",female,29.8811345124283,0,0,7.75,Q
1000,1000,3,1,"McCormack, Mr. Thomas Joseph",male,29.8811345124283,0,0,7.75,Q
1001,1001,3,1,"McCoy, Miss. Agnes",female,29.8811345124283,2,0,23.25,Q
1002,1002,3,1,"McCoy, Miss. Alicia",female,29.8811345124283,2,0,23.25,Q
1003,1003,3,1,"McCoy, Mr. Bernard",male,29.8811345124283,2,0,23.25,Q
1004,1004,3,1,"McDermott, Miss. Brigdet Delia",female,29.8811345124283,0,0,7.79,Q
1005,1005,3,0,"McEvoy, Mr. Michael",male,29.8811345124283,0,0,15.5,Q
1006,1006,3,1,"McGovern, Miss. Mary",female,29.8811345124283,0,0,7.88,Q
1007,1007,3,1,"McGowan, Miss. Anna ""Annie""",female,15.0,0,0,8.03,Q
1008,1008,3,0,"McGowan, Miss. Katherine",female,35.0,0,0,7.75,Q
1009,1009,3,0,"McMahon, Mr. Martin",male,29.8811345124283,0,0,7.75,Q
1010,1010,3,0,"McNamee, Mr. Neal",male,24.0,1,0,16.1,S
1011,1011,3,0,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,1,0,16.1,S
1012,1012,3,0,"McNeill, Miss. Bridget",female,29.8811345124283,0,0,7.75,Q
1013,1013,3,0,"Meanwell, Miss. (Marion Ogden)",female,29.8811345124283,0,0,8.05,S
1014,1014,3,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,29.8811345124283,0,0,8.05,S
1015,1015,3,0,"Meo, Mr. Alfonzo",male,55.5,0,0,8.05,S
1016,1016,3,0,"Mernagh, Mr. Robert",male,29.8811345124283,0,0,7.75,Q
1017,1017,3,1,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,7.78,S
1018,1018,3,0,"Miles, Mr. Frank",male,29.8811345124283,0,0,8.05,S
1019,1019,3,0,"Mineff, Mr. Ivan",male,24.0,0,0,7.9,S
1020,1020,3,0,"Minkoff, Mr. Lazar",male,21.0,0,0,7.9,S
1021,1021,3,0,"Mionoff, Mr. Stoytcho",male,28.0,0,0,7.9,S
1022,1022,3,0,"Mitkoff, Mr. Mito",male,29.8811345124283,0,0,7.9,S
1023,1023,3,1,"Mockler, Miss. Helen Mary ""Ellie""",female,29.8811345124283,0,0,7.88,Q
1024,1024,3,0,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,7.65,S
1025,1025,3,1,"Moor, Master. Meier",male,6.0,0,1,12.48,S
1026,1026,3,1,"Moor, Mrs. (Beila)",female,27.0,0,1,12.48,S
1027,1027,3,0,"Moore, Mr. Leonard Charles",male,29.8811345124283,0,0,8.05,S
1028,1028,3,1,"Moran, Miss. Bertha",female,29.8811345124283,1,0,24.15,Q
1029,1029,3,0,"Moran, Mr. Daniel J",male,29.8811345124283,1,0,24.15,Q
1030,1030,3,0,"Moran, Mr. James",male,29.8811345124283,0,0,8.46,Q
1031,1031,3,0,"Morley, Mr. William",male,34.0,0,0,8.05,S
1032,1032,3,0,"Morrow, Mr. Thomas Rowan",male,29.8811345124283,0,0,7.75,Q
1033,1033,3,1,"Moss, Mr. Albert Johan",male,29.8811345124283,0,0,7.78,S
1034,1034,3,1,"Moubarek, Master. Gerios",male,29.8811345124283,1,1,15.25,C
1035,1035,3,1,"Moubarek, Master. Halim Gonios (""William George"")",male,29.8811345124283,1,1,15.25,C
1036,1036,3,1,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",female,29.8811345124283,0,2,15.25,C
1037,1037,3,1,"Moussa, Mrs. (Mantoura Boulos)",female,29.8811345124283,0,0,7.23,C
1038,1038,3,0,"Moutal, Mr. Rahamin Haim",male,29.8811345124283,0,0,8.05,S
1039,1039,3,1,"Mullens, Miss. Katherine ""Katie""",female,29.8811345124283,0,0,7.73,Q
1040,1040,3,1,"Mulvihill, Miss. Bertha E",female,24.0,0,0,7.75,Q
1041,1041,3,0,"Murdlin, Mr. Joseph",male,29.8811345124283,0,0,8.05,S
1042,1042,3,1,"Murphy, Miss. Katherine ""Kate""",female,29.8811345124283,1,0,15.5,Q
1043,1043,3,1,"Murphy, Miss. Margaret Jane",female,29.8811345124283,1,0,15.5,Q
1044,1044,3,1,"Murphy, Miss. Nora",female,29.8811345124283,0,0,15.5,Q
1045,1045,3,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,7.75,S
1046,1046,3,0,"Naidenoff, Mr. Penko",male,22.0,0,0,7.9,S
1047,1047,3,1,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,7.23,C
1048,1048,3,1,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,15.74,C
1049,1049,3,1,"Nakid, Mr. Sahid",male,20.0,1,1,15.74,C
1050,1050,3,1,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)",female,19.0,1,1,15.74,C
1051,1051,3,0,"Nancarrow, Mr. William Henry",male,33.0,0,0,8.05,S
1052,1052,3,0,"Nankoff, Mr. Minko",male,29.8811345124283,0,0,7.9,S
1053,1053,3,0,"Nasr, Mr. Mustafa",male,29.8811345124283,0,0,7.23,C
1054,1054,3,0,"Naughton, Miss. Hannah",female,29.8811345124283,0,0,7.75,Q
1055,1055,3,0,"Nenkoff, Mr. Christo",male,29.8811345124283,0,0,7.9,S
1056,1056,3,1,"Nicola-Yarred, Master. Elias",male,12.0,1,0,11.24,C
1057,1057,3,1,"Nicola-Yarred, Miss. Jamila",female,14.0,1,0,11.24,C
1058,1058,3,0,"Nieminen, Miss. Manta Josefina",female,29.0,0,0,7.93,S
1059,1059,3,0,"Niklasson, Mr. Samuel",male,28.0,0,0,8.05,S
1060,1060,3,1,"Nilsson, Miss. Berta Olivia",female,18.0,0,0,7.78,S
1061,1061,3,1,"Nilsson, Miss. Helmina Josefina",female,26.0,0,0,7.85,S
1062,1062,3,0,"Nilsson, Mr. August Ferdinand",male,21.0,0,0,7.85,S
1063,1063,3,0,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,7.13,S
1064,1064,3,1,"Niskanen, Mr. Juha",male,39.0,0,0,7.93,S
1065,1065,3,0,"Nosworthy, Mr. Richard Cater",male,21.0,0,0,7.8,S
1066,1066,3,0,"Novel, Mr. Mansouer",male,28.5,0,0,7.23,C
1067,1067,3,1,"Nysten, Miss. Anna Sofia",female,22.0,0,0,7.75,S
1068,1068,3,0,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,6.24,S
1069,1069,3,0,"O'Brien, Mr. Thomas",male,29.8811345124283,1,0,15.5,Q
1070,1070,3,0,"O'Brien, Mr. Timothy",male,29.8811345124283,0,0,7.83,Q
1071,1071,3,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,29.8811345124283,1,0,15.5,Q
1072,1072,3,0,"O'Connell, Mr. Patrick D",male,29.8811345124283,0,0,7.73,Q
1073,1073,3,0,"O'Connor, Mr. Maurice",male,29.8811345124283,0,0,7.75,Q
1074,1074,3,0,"O'Connor, Mr. Patrick",male,29.8811345124283,0,0,7.75,Q
1075,1075,3,0,"Odahl, Mr. Nils Martin",male,23.0,0,0,9.23,S
1076,1076,3,0,"O'Donoghue, Ms. Bridget",female,29.8811345124283,0,0,7.75,Q
1077,1077,3,1,"O'Driscoll, Miss. Bridget",female,29.8811345124283,0,0,7.75,Q
1078,1078,3,1,"O'Dwyer, Miss. Ellen ""Nellie""",female,29.8811345124283,0,0,7.88,Q
1079,1079,3,1,"Ohman, Miss. Velin",female,22.0,0,0,7.78,S
1080,1080,3,1,"O'Keefe, Mr. Patrick",male,29.8811345124283,0,0,7.75,Q
1081,1081,3,1,"O'Leary, Miss. Hanora ""Norah""",female,29.8811345124283,0,0,7.83,Q
1082,1082,3,1,"Olsen, Master. Artur Karl",male,9.0,0,1,3.17,S
1083,1083,3,0,"Olsen, Mr. Henry Margido",male,28.0,0,0,22.53,S
1084,1084,3,0,"Olsen, Mr. Karl Siegwart Andreas",male,42.0,0,1,8.4,S
1085,1085,3,0,"Olsen, Mr. Ole Martin",male,29.8811345124283,0,0,7.31,S
1086,1086,3,0,"Olsson, Miss. Elina",female,31.0,0,0,7.85,S
1087,1087,3,0,"Olsson, Mr. Nils Johan Goransson",male,28.0,0,0,7.85,S
1088,1088,3,1,"Olsson, Mr. Oscar Wilhelm",male,32.0,0,0,7.78,S
1089,1089,3,0,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,9.23,S
1090,1090,3,0,"Oreskovic, Miss. Jelka",female,23.0,0,0,8.66,S
1091,1091,3,0,"Oreskovic, Miss. Marija",female,20.0,0,0,8.66,S
1092,1092,3,0,"Oreskovic, Mr. Luka",male,20.0,0,0,8.66,S
1093,1093,3,0,"Osen, Mr. Olaf Elon",male,16.0,0,0,9.22,S
1094,1094,3,1,"Osman, Mrs. Mara",female,31.0,0,0,8.68,S
1095,1095,3,0,"O'Sullivan, Miss. Bridget Mary",female,29.8811345124283,0,0,7.63,Q
1096,1096,3,0,"Palsson, Master. Gosta Leonard",male,2.0,3,1,21.08,S
1097,1097,3,0,"Palsson, Master. Paul Folke",male,6.0,3,1,21.08,S
1098,1098,3,0,"Palsson, Miss. Stina Viola",female,3.0,3,1,21.08,S
1099,1099,3,0,"Palsson, Miss. Torborg Danira",female,8.0,3,1,21.08,S
1100,1100,3,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,21.08,S
1101,1101,3,0,"Panula, Master. Eino Viljami",male,1.0,4,1,39.69,S
1102,1102,3,0,"Panula, Master. Juha Niilo",male,7.0,4,1,39.69,S
1103,1103,3,0,"Panula, Master. Urho Abraham",male,2.0,4,1,39.69,S
1104,1104,3,0,"Panula, Mr. Ernesti Arvid",male,16.0,4,1,39.69,S
1105,1105,3,0,"Panula, Mr. Jaako Arnold",male,14.0,4,1,39.69,S
1106,1106,3,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,39.69,S
1107,1107,3,0,"Pasic, Mr. Jakob",male,21.0,0,0,8.66,S
1108,1108,3,0,"Patchett, Mr. George",male,19.0,0,0,14.5,S
1109,1109,3,0,"Paulner, Mr. Uscher",male,29.8811345124283,0,0,8.71,C
1110,1110,3,0,"Pavlovic, Mr. Stefo",male,32.0,0,0,7.9,S
1111,1111,3,0,"Peacock, Master. Alfred Edward",male,0.75,1,1,13.78,S
1112,1112,3,0,"Peacock, Miss. Treasteall",female,3.0,1,1,13.78,S
1113,1113,3,0,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,0,2,13.78,S
1114,1114,3,0,"Pearce, Mr. Ernest",male,29.8811345124283,0,0,7.0,S
1115,1115,3,0,"Pedersen, Mr. Olaf",male,29.8811345124283,0,0,7.78,S
1116,1116,3,0,"Peduzzi, Mr. Joseph",male,29.8811345124283,0,0,8.05,S
1117,1117,3,0,"Pekoniemi, Mr. Edvard",male,21.0,0,0,7.93,S
1118,1118,3,0,"Peltomaki, Mr. Nikolai Johannes",male,25.0,0,0,7.93,S
1119,1119,3,0,"Perkin, Mr. John Henry",male,22.0,0,0,7.25,S
1120,1120,3,1,"Persson, Mr. Ernst Ulrik",male,25.0,1,0,7.78,S
1121,1121,3,1,"Peter, Master. Michael J",male,29.8811345124283,1,1,22.36,C
1122,1122,3,1,"Peter, Miss. Anna",female,29.8811345124283,1,1,22.36,C
1123,1123,3,1,"Peter, Mrs. Catherine (Catherine Rizk)",female,29.8811345124283,0,2,22.36,C
1124,1124,3,0,"Peters, Miss. Katie",female,29.8811345124283,0,0,8.14,Q
1125,1125,3,0,"Petersen, Mr. Marius",male,24.0,0,0,8.05,S
1126,1126,3,0,"Petranec, Miss. Matilda",female,28.0,0,0,7.9,S
1127,1127,3,0,"Petroff, Mr. Nedelio",male,19.0,0,0,7.9,S
1128,1128,3,0,"Petroff, Mr. Pastcho (""Pentcho"")",male,29.8811345124283,0,0,7.9,S
1129,1129,3,0,"Petterson, Mr. Johan Emil",male,25.0,1,0,7.78,S
1130,1130,3,0,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,7.78,S
1131,1131,3,1,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,8.05,S
1132,1132,3,0,"Plotcharsky, Mr. Vasil",male,29.8811345124283,0,0,7.9,S
1133,1133,3,0,"Pokrnic, Mr. Mate",male,17.0,0,0,8.66,S
1134,1134,3,0,"Pokrnic, Mr. Tome",male,24.0,0,0,8.66,S
1135,1135,3,0,"Radeff, Mr. Alexander",male,29.8811345124283,0,0,7.9,S
1136,1136,3,0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,29.8811345124283,0,0,8.11,S
1137,1137,3,0,"Razi, Mr. Raihed",male,29.8811345124283,0,0,7.23,C
1138,1138,3,0,"Reed, Mr. James George",male,29.8811345124283,0,0,7.25,S
1139,1139,3,0,"Rekic, Mr. Tido",male,38.0,0,0,7.9,S
1140,1140,3,0,"Reynolds, Mr. Harold J",male,21.0,0,0,8.05,S
1141,1141,3,0,"Rice, Master. Albert",male,10.0,4,1,29.13,Q
1142,1142,3,0,"Rice, Master. Arthur",male,4.0,4,1,29.13,Q
1143,1143,3,0,"Rice, Master. Eric",male,7.0,4,1,29.13,Q
1144,1144,3,0,"Rice, Master. Eugene",male,2.0,4,1,29.13,Q
1145,1145,3,0,"Rice, Master. George Hugh",male,8.0,4,1,29.13,Q
1146,1146,3,0,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,29.13,Q
1147,1147,3,0,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",female,22.0,0,0,39.69,S
1148,1148,3,0,"Rintamaki, Mr. Matti",male,35.0,0,0,7.13,S
1149,1149,3,1,"Riordan, Miss. Johanna ""Hannah""",female,29.8811345124283,0,0,7.72,Q
1150,1150,3,0,"Risien, Mr. Samuel Beard",male,29.8811345124283,0,0,14.5,S
1151,1151,3,0,"Risien, Mrs. Samuel (Emma)",female,29.8811345124283,0,0,14.5,S
1152,1152,3,0,"Robins, Mr. Alexander A",male,50.0,1,0,14.5,S
1153,1153,3,0,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47.0,1,0,14.5,S
1154,1154,3,0,"Rogers, Mr. William John",male,29.8811345124283,0,0,8.05,S
1155,1155,3,0,"Rommetvedt, Mr. Knud Paust",male,29.8811345124283,0,0,7.78,S
1156,1156,3,0,"Rosblom, Miss. Salli Helena",female,2.0,1,1,20.21,S
1157,1157,3,0,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,20.21,S
1158,1158,3,0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41.0,0,2,20.21,S
1159,1159,3,1,"Roth, Miss. Sarah A",female,29.8811345124283,0,0,8.05,S
1160,1160,3,0,"Rouse, Mr. Richard Henry",male,50.0,0,0,8.05,S
1161,1161,3,0,"Rush, Mr. Alfred George John",male,16.0,0,0,8.05,S
1162,1162,3,1,"Ryan, Mr. Edward",male,29.8811345124283,0,0,7.75,Q
1163,1163,3,0,"Ryan, Mr. Patrick",male,29.8811345124283,0,0,24.15,Q
1164,1164,3,0,"Saad, Mr. Amin",male,29.8811345124283,0,0,7.23,C
1165,1165,3,0,"Saad, Mr. Khalil",male,25.0,0,0,7.23,C
1166,1166,3,0,"Saade, Mr. Jean Nassr",male,29.8811345124283,0,0,7.23,C
1167,1167,3,0,"Sadlier, Mr. Matthew",male,29.8811345124283,0,0,7.73,Q
1168,1168,3,0,"Sadowitz, Mr. Harry",male,29.8811345124283,0,0,7.58,S
1169,1169,3,0,"Saether, Mr. Simon Sivertsen",male,38.5,0,0,7.25,S
1170,1170,3,0,"Sage, Master. Thomas Henry",male,29.8811345124283,8,2,69.55,S
1171,1171,3,0,"Sage, Master. William Henry",male,14.5,8,2,69.55,S
1172,1172,3,0,"Sage, Miss. Ada",female,29.8811345124283,8,2,69.55,S
1173,1173,3,0,"Sage, Miss. Constance Gladys",female,29.8811345124283,8,2,69.55,S
1174,1174,3,0,"Sage, Miss. Dorothy Edith ""Dolly""",female,29.8811345124283,8,2,69.55,S
1175,1175,3,0,"Sage, Miss. Stella Anna",female,29.8811345124283,8,2,69.55,S
1176,1176,3,0,"Sage, Mr. Douglas Bullen",male,29.8811345124283,8,2,69.55,S
1177,1177,3,0,"Sage, Mr. Frederick",male,29.8811345124283,8,2,69.55,S
1178,1178,3,0,"Sage, Mr. George John Jr",male,29.8811345124283,8,2,69.55,S
1179,1179,3,0,"Sage, Mr. John George",male,29.8811345124283,1,9,69.55,S
1180,1180,3,0,"Sage, Mrs. John (Annie Bullen)",female,29.8811345124283,1,9,69.55,S
1181,1181,3,0,"Salander, Mr. Karl Johan",male,24.0,0,0,9.33,S
1182,1182,3,1,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0,0,7.65,S
1183,1183,3,0,"Salonen, Mr. Johan Werner",male,39.0,0,0,7.93,S
1184,1184,3,0,"Samaan, Mr. Elias",male,29.8811345124283,2,0,21.68,C
1185,1185,3,0,"Samaan, Mr. Hanna",male,29.8811345124283,2,0,21.68,C
1186,1186,3,0,"Samaan, Mr. Youssef",male,29.8811345124283,2,0,21.68,C
1187,1187,3,1,"Sandstrom, Miss. Beatrice Irene",female,1.0,1,1,16.7,S
1188,1188,3,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,0,2,16.7,S
1189,1189,3,1,"Sandstrom, Miss. Marguerite Rut",female,4.0,1,1,16.7,S
1190,1190,3,1,"Sap, Mr. Julius",male,25.0,0,0,9.5,S
1191,1191,3,0,"Saundercock, Mr. William Henry",male,20.0,0,0,8.05,S
1192,1192,3,0,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,8.05,S
1193,1193,3,0,"Scanlan, Mr. James",male,29.8811345124283,0,0,7.73,Q
1194,1194,3,0,"Sdycoff, Mr. Todor",male,29.8811345124283,0,0,7.9,S
1195,1195,3,0,"Shaughnessy, Mr. Patrick",male,29.8811345124283,0,0,7.75,Q
1196,1196,3,1,"Sheerlinck, Mr. Jan Baptist",male,29.0,0,0,9.5,S
1197,1197,3,0,"Shellard, Mr. Frederick William",male,29.8811345124283,0,0,15.1,S
1198,1198,3,1,"Shine, Miss. Ellen Natalia",female,29.8811345124283,0,0,7.78,Q
1199,1199,3,0,"Shorney, Mr. Charles Joseph",male,29.8811345124283,0,0,8.05,S
1200,1200,3,0,"Simmons, Mr. John",male,29.8811345124283,0,0,8.05,S
1201,1201,3,0,"Sirayanian, Mr. Orsen",male,22.0,0,0,7.23,C
1202,1202,3,0,"Sirota, Mr. Maurice",male,29.8811345124283,0,0,8.05,S
1203,1203,3,0,"Sivic, Mr. Husein",male,40.0,0,0,7.9,S
1204,1204,3,0,"Sivola, Mr. Antti Wilhelm",male,21.0,0,0,7.93,S
1205,1205,3,1,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,7.5,S
1206,1206,3,0,"Skoog, Master. Harald",male,4.0,3,2,27.9,S
1207,1207,3,0,"Skoog, Master. Karl Thorsten",male,10.0,3,2,27.9,S
1208,1208,3,0,"Skoog, Miss. Mabel",female,9.0,3,2,27.9,S
1209,1209,3,0,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,27.9,S
1210,1210,3,0,"Skoog, Mr. Wilhelm",male,40.0,1,4,27.9,S
1211,1211,3,0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45.0,1,4,27.9,S
1212,1212,3,0,"Slabenoff, Mr. Petco",male,29.8811345124283,0,0,7.9,S
1213,1213,3,0,"Slocovski, Mr. Selman Francis",male,29.8811345124283,0,0,8.05,S
1214,1214,3,0,"Smiljanic, Mr. Mile",male,29.8811345124283,0,0,8.66,S
1215,1215,3,0,"Smith, Mr. Thomas",male,29.8811345124283,0,0,7.75,Q
1216,1216,3,1,"Smyth, Miss. Julia",female,29.8811345124283,0,0,7.73,Q
1217,1217,3,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,7.65,S
1218,1218,3,0,"Somerton, Mr. Francis William",male,30.0,0,0,8.05,S
1219,1219,3,0,"Spector, Mr. Woolf",male,29.8811345124283,0,0,8.05,S
1220,1220,3,0,"Spinner, Mr. Henry John",male,32.0,0,0,8.05,S
1221,1221,3,0,"Staneff, Mr. Ivan",male,29.8811345124283,0,0,7.9,S
1222,1222,3,0,"Stankovic, Mr. Ivan",male,33.0,0,0,8.66,C
1223,1223,3,1,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,7.55,S
1224,1224,3,0,"Stanley, Mr. Edward Roland",male,21.0,0,0,8.05,S
1225,1225,3,0,"Storey, Mr. Thomas",male,60.5,0,0,33.29626146789031,S
1226,1226,3,0,"Stoytcheff, Mr. Ilia",male,19.0,0,0,7.9,S
1227,1227,3,0,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,9.84,S
1228,1228,3,1,"Stranden, Mr. Juho",male,31.0,0,0,7.93,S
1229,1229,3,0,"Strilic, Mr. Ivan",male,27.0,0,0,8.66,S
1230,1230,3,0,"Strom, Miss. Telma Matilda",female,2.0,0,1,10.46,S
1231,1231,3,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29.0,1,1,10.46,S
1232,1232,3,1,"Sunderland, Mr. Victor Francis",male,16.0,0,0,8.05,S
1233,1233,3,1,"Sundman, Mr. Johan Julian",male,44.0,0,0,7.93,S
1234,1234,3,0,"Sutehall, Mr. Henry Jr",male,25.0,0,0,7.05,S
1235,1235,3,0,"Svensson, Mr. Johan",male,74.0,0,0,7.78,S
1236,1236,3,1,"Svensson, Mr. Johan Cervin",male,14.0,0,0,9.23,S
1237,1237,3,0,"Svensson, Mr. Olof",male,24.0,0,0,7.8,S
1238,1238,3,1,"Tenglin, Mr. Gunnar Isidor",male,25.0,0,0,7.8,S
1239,1239,3,0,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,8.05,S
1240,1240,3,1,"Thomas, Master. Assad Alexander",male,0.4167,0,1,8.52,C
1241,1241,3,0,"Thomas, Mr. Charles P",male,29.8811345124283,1,0,6.44,C
1242,1242,3,0,"Thomas, Mr. John",male,29.8811345124283,0,0,6.44,C
1243,1243,3,0,"Thomas, Mr. Tannous",male,29.8811345124283,0,0,7.23,C
1244,1244,3,1,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",female,16.0,1,1,8.52,C
1245,1245,3,0,"Thomson, Mr. Alexander Morrison",male,29.8811345124283,0,0,8.05,S
1246,1246,3,0,"Thorneycroft, Mr. Percival",male,29.8811345124283,1,0,16.1,S
1247,1247,3,1,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,29.8811345124283,1,0,16.1,S
1248,1248,3,0,"Tikkanen, Mr. Juho",male,32.0,0,0,7.93,S
1249,1249,3,0,"Tobin, Mr. Roger",male,29.8811345124283,0,0,7.75,Q
1250,1250,3,0,"Todoroff, Mr. Lalio",male,29.8811345124283,0,0,7.9,S
1251,1251,3,0,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,8.05,S
1252,1252,3,0,"Torber, Mr. Ernst William",male,44.0,0,0,8.05,S
1253,1253,3,0,"Torfa, Mr. Assad",male,29.8811345124283,0,0,7.23,C
1254,1254,3,1,"Tornquist, Mr. William Henry",male,25.0,0,0,0.0,S
1255,1255,3,0,"Toufik, Mr. Nakli",male,29.8811345124283,0,0,7.23,C
1256,1256,3,1,"Touma, Master. Georges Youssef",male,7.0,1,1,15.25,C
1257,1257,3,1,"Touma, Miss. Maria Youssef",female,9.0,1,1,15.25,C
1258,1258,3,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29.0,0,2,15.25,C
1259,1259,3,0,"Turcin, Mr. Stjepan",male,36.0,0,0,7.9,S
1260,1260,3,1,"Turja, Miss. Anna Sofia",female,18.0,0,0,9.84,S
1261,1261,3,1,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,9.59,S
1262,1262,3,0,"van Billiard, Master. James William",male,29.8811345124283,1,1,14.5,S
1263,1263,3,0,"van Billiard, Master. Walter John",male,11.5,1,1,14.5,S
